User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1,Country
1003476,Lalita,P00208742,F,51-55,51,0,Karnataka,Southern,Aviation,Footwear & Shoes,4,16419,,,India
1003683,Gross,P00117542,F,26-35,30,0,Kerala,Southern,Hospitality,Furniture,1,16418,,,India
1004112,Mrunal,P00282742,F,46-50,49,1,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,1,16418,,,India
1000308,Bzostek,P00339542,F,26-35,30,0,Uttar Pradesh,Central,Hospitality,Furniture,4,16416,,,India
1000321,Tim,P00267542,F,18-25,21,0,Uttarakhand,Central,Automobile,Furniture,1,16416,,,India
1004502,Kaydos,P00003942,F,51-55,51,0,Uttar Pradesh,Central,IT Sector,Games & Toys,2,16415,,,India
1001902,Pistole,P00004742,F,26-35,35,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16413,,,India
1004718,Vaibhav,P00251642,F,36-45,42,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,16412,,,India
1002462,Nripraj,P00110542,F,36-45,42,0,Gujarat,Western,IT Sector,Furniture,3,16409,,,India
1001188,Olvera,P00201442,F,46-50,46,1,Karnataka,Southern,Banking,Footwear & Shoes,1,16409,,,India
1004739,Flashing,P00230842,F,26-35,28,0,Maharashtra,Western,Media,Furniture,1,16408,,,India
1004581,Monica,P00232442,F,26-35,35,1,Delhi,Central,Retail,Footwear & Shoes,1,16407,,,India
1004837,Chetan,P00319342,F,26-35,35,1,Delhi,Central,Lawyer,Footwear & Shoes,3,16407,,,India
1002529,Aayush,P00018642,M,36-45,43,0,Madhya Pradesh,Central,Hospitality,Games & Toys,1,16405,,,India
1004271,Marley,P00113442,F,36-45,43,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,2,16404,,,India
1001884,Eugene,P00218542,F,46-50,49,0,Karnataka,Southern,Govt,Footwear & Shoes,1,16403,,,India
1001845,Ralph,P00048442,F,26-35,33,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16401,,,India
1001733,Gonzalez,P00107042,F,18-25,25,0,Uttar Pradesh,Central,Construction,Furniture,2,16398,,,India
1004238,Dona,P00034742,F,36-45,40,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,2,16397,,,India
1002465,O'Carroll,P00110942,F,51-55,52,1,Haryana,Northern,Media,Furniture,3,16396,,,India
1001139,Pisteka,P00158242,F,26-35,27,0,Karnataka,Southern,Aviation,Footwear & Shoes,3,16396,,,India
1003526,Sophiaay,P00207342,M,36-45,37,0,Himachal Pradesh,Northern,IT Sector,Footwear & Shoes,1,16395,,,India
1005100,Spruell,P00121442,M,51-55,51,0,Himachal Pradesh,Northern,Healthcare,Footwear & Shoes,3,16393,,,India
1004220,Hughes,P00156142,F,36-45,40,1,Delhi,Central,IT Sector,Footwear & Shoes,2,16392,,,India
1004658,Guy,P00346842,M,26-35,26,1,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,4,16391,,,India
1001457,Monisha,P00362642,F,26-35,26,1,Delhi,Central,Govt,Footwear & Shoes,4,16390,,,India
1003081,Kalyani,P00275842,F,26-35,27,0,Uttar Pradesh,Central,Healthcare,Games & Toys,2,16390,,,India
1000339,Cheatham,P00103342,M,51-55,52,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,16390,,,India
1005954,Charlotte,P00216742,F,46-50,48,1,Delhi,Central,Govt,Footwear & Shoes,4,16386,,,India
1004016,Dowd,P00273742,M,51-55,53,0,Uttarakhand,Central,Healthcare,Footwear & Shoes,1,16386,,,India
1003182,Cartwright,P00307342,F,26-35,27,0,Haryana,Northern,Govt,Furniture,1,16385,,,India
1005112,Hudgings,P00266542,F,36-45,45,1,Maharashtra,Western,Govt,Games & Toys,1,16385,,,India
1003835,Roelle,P00113542,F,26-35,30,1,Karnataka,Southern,Hospitality,Footwear & Shoes,1,16384,,,India
1002457,Latchford,P00154042,F,26-35,32,1,Karnataka,Southern,Hospitality,Footwear & Shoes,1,16382,,,India
1000729,Ordway,P00057942,F,36-45,43,0,Karnataka,Southern,Chemical,Footwear & Shoes,1,16382,,,India
1001544,Rupert,P00211942,F,26-35,32,1,Karnataka,Southern,Banking,Footwear & Shoes,4,16380,,,India
1001284,O'Brian,P00298442,F,46-50,50,1,Karnataka,Southern,Aviation,Footwear & Shoes,3,16380,,,India
1005698,Rashmi,P00110842,F,36-45,43,0,Karnataka,Southern,Retail,Footwear & Shoes,4,16379,,,India
1003635,Calhoun,P00362842,M,51-55,55,0,Karnataka,Southern,Hospitality,Footwear & Shoes,4,16378,,,India
1001630,Bensley,P00173042,F,46-50,47,0,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,16377,,,India
1002969,Yotov,P00279442,F,26-35,29,1,Uttar Pradesh,Central,Food Processing,Games & Toys,4,16377,,,India
1000308,Bzostek,P00072342,F,26-35,29,0,Gujarat,Western,IT Sector,Furniture,1,16376,,,India
1003738,Juliana,P00362442,F,46-50,46,0,Gujarat,Western,Healthcare,Games & Toys,2,16376,,,India
1005994,Swint,P00274442,F,36-45,41,0,Delhi,Central,Healthcare,Footwear & Shoes,3,16375,,,India
1001343,Oakman,P00111842,F,36-45,42,1,Delhi,Central,Banking,Footwear & Shoes,4,16375,,,India
1001010,Bremer,P00035142,F,26-35,29,1,Karnataka,Southern,Retail,Footwear & Shoes,4,16375,,,India
1004013,Michelle,P0094842,F,26-35,33,1,Delhi,Central,Chemical,Footwear & Shoes,1,16372,,,India
1003237,Roach,P00100742,M,36-45,44,1,Maharashtra,Western,Chemical,Footwear & Shoes,2,16369,,,India
1002240,Lichtenstein,P00345642,F,46-50,46,1,Bihar,Eastern,Chemical,Furniture,2,16367,,,India
1000188,Khloe,P00106042,M,55+,64,1,Uttar Pradesh,Central,Media,Footwear & Shoes,4,16366,,,India
1003275,Morse,P00015242,F,36-45,42,0,Uttar Pradesh,Central,Construction,Tupperware,2,16365,,,India
1003437,Leatherbury,P00120642,M,26-35,30,1,Maharashtra,Western,Healthcare,Furniture,2,16364,,,India
1005256,Grant,P00109742,F,26-35,26,0,Himachal Pradesh,Northern,Construction,Furniture,3,16363,,,India
1002875,Toch,P00113242,F,26-35,32,1,Rajasthan,Northern,Automobile,Furniture,1,16362,,,India
1005054,Parhena,P00087042,F,36-45,41,1,Delhi,Central,Govt,Footwear & Shoes,3,16360,,,India
1001741,Barchas,P00320742,F,36-45,45,1,Madhya Pradesh,Central,Chemical,Footwear & Shoes,2,16359,,,India
1002172,Amy,P00102242,F,18-25,20,0,Uttar Pradesh,Central,Banking,Footwear & Shoes,1,16357,,,India
1003621,Navdeep,P00117942,F,18-25,22,0,Uttar Pradesh,Central,Hospitality,Furniture,2,16357,,,India
1002478,Rawles,P00174842,F,51-55,52,1,Karnataka,Southern,Banking,Footwear & Shoes,1,16355,,,India
1000543,Mukund,P00304642,F,26-35,34,1,Delhi,Central,IT Sector,Footwear & Shoes,1,16354,,,India
1001312,Dianna,P00025442,F,26-35,33,0,Karnataka,Southern,Aviation,Footwear & Shoes,3,16354,,,India
1001776,Gannaway,P00344942,F,26-35,34,1,Madhya Pradesh,Central,Govt,Footwear & Shoes,3,16354,,,India
1004058,Shaily,P00155642,F,26-35,31,0,Maharashtra,Western,Aviation,Furniture,1,16353,,,India
1003031,Foster,P00010742,F,18-25,20,1,Uttar Pradesh,Central,Retail,Footwear & Shoes,3,16353,,,India
1000758,Ritu,P00287242,F,36-45,39,0,Delhi,Central,Aviation,Footwear & Shoes,3,16351,,,India
1002378,Balk,P00065242,F,26-35,31,0,Bihar,Eastern,Construction,Furniture,2,16349,,,India
1002203,Anand,P00080042,F,46-50,48,1,Delhi,Central,Agriculture,Footwear & Shoes,4,16349,,,India
1004277,Sanjay,P00190142,M,36-45,38,0,Maharashtra,Western,Banking,Footwear & Shoes,2,16348,,,India
1000603,Packer,P00330442,M,26-35,34,0,Uttar Pradesh,Central,IT Sector,Games & Toys,1,16348,,,India
1002990,Reiten,P00119742,F,36-45,42,1,Karnataka,Southern,Media,Footwear & Shoes,3,16346,,,India
1005978,Mhatre,P00298542,F,36-45,40,1,Madhya Pradesh,Central,Media,Footwear & Shoes,3,16345,,,India
1004287,Flathmann,P00050442,F,26-35,35,1,Maharashtra,Western,IT Sector,Furniture,3,16344,,,India
1001309,Chayanika,P00110842,F,26-35,34,1,Delhi,Central,Food Processing,Footwear & Shoes,1,16343,,,India
1001274,Quincy,P00193842,F,46-50,46,0,Delhi,Central,IT Sector,Footwear & Shoes,2,16343,,,India
1001285,Laalji,P00118242,M,36-45,41,1,Karnataka,Southern,Aviation,Footwear & Shoes,2,16340,,,India
1005588,Sperren,P00125742,M,26-35,28,0,Uttar Pradesh,Central,Banking,Games & Toys,1,16337,,,India
1002157,Lopez,P00289942,M,18-25,20,0,Karnataka,Southern,Healthcare,Games & Toys,3,16331,,,India
1001983,Atul,P00102642,F,26-35,35,0,Delhi,Central,Aviation,Footwear & Shoes,3,16329,,,India
1002913,Schild,P00119142,M,36-45,42,0,Andhra Pradesh,Southern,Banking,Games & Toys,2,16325,,,India
1003401,Ameesha,P00153742,F,36-45,37,1,Andhra Pradesh,Southern,Retail,Games & Toys,3,16324,,,India
1003995,Trudy,P00041042,M,36-45,44,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,16324,,,India
1004735,Rishabh,P00217442,F,46-50,46,0,Delhi,Central,Hospitality,Footwear & Shoes,1,16321,,,India
1004685,Pardue,P00271742,F,36-45,43,0,Delhi,Central,Aviation,Footwear & Shoes,3,16319,,,India
1003768,Braxton,P00084842,M,26-35,28,1,Himachal Pradesh,Northern,IT Sector,Footwear & Shoes,3,16318,,,India
1003842,Rosy,P00279542,M,36-45,39,1,Maharashtra,Western,IT Sector,Tupperware,2,16317,,,India
1000466,Sissman,P00286842,F,26-35,34,0,Maharashtra,Western,Media,Footwear & Shoes,3,16316,,,India
1002408,Ashvini,P00231242,M,46-50,46,0,Delhi,Central,Chemical,Games & Toys,4,16314,,,India
1000151,Sujay,P00103342,M,26-35,28,0,Bihar,Eastern,Food Processing,Tupperware,4,16311,,,India
1000195,Daly,P00086442,F,26-35,29,0,Madhya Pradesh,Central,IT Sector,Games & Toys,1,16311,,,India
1004373,Byrd,P00216742,F,51-55,53,0,Uttar Pradesh,Central,Healthcare,Furniture,2,16304,,,India
1003906,Neil,P00349942,M,51-55,53,1,Haryana,Northern,Automobile,Footwear & Shoes,3,16303,,,India
1005239,Quincy,P00148642,F,36-45,36,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,16302,,,India
1005511,Cox,P00127742,F,46-50,50,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,2,16300,,,India
1004271,Marley,P00245642,F,36-45,43,1,Delhi,Central,Chemical,Footwear & Shoes,3,16298,,,India
1003220,Katherine,P00341442,F,36-45,38,1,Uttar Pradesh,Central,Textile,Games & Toys,2,16297,,,India
1003620,Catini,P00248342,F,26-35,27,1,Delhi,Central,IT Sector,Footwear & Shoes,2,16294,,,India
1001851,Sidharth,P00225642,F,26-35,35,1,Himachal Pradesh,Northern,Govt,Games & Toys,3,16292,,,India
1003933,Scot,P00112542,M,36-45,45,0,Karnataka,Southern,Healthcare,Furniture,3,16292,,,India
1000765,Perrino,P00329242,F,26-35,27,0,Uttar Pradesh,Central,Banking,Furniture,2,16290,,,India
1004227,William,P00250842,F,26-35,35,0,Maharashtra,Western,Automobile,Footwear & Shoes,4,16289,,,India
1001503,Willman,P00081142,F,26-35,30,1,Delhi,Central,Lawyer,Footwear & Shoes,1,16288,,,India
1001817,Olsen,P00259342,F,36-45,38,0,Delhi,Central,Agriculture,Footwear & Shoes,2,16288,,,India
1003227,Ayush,P00058042,M,26-35,35,0,Uttar Pradesh,Central,Lawyer,Games & Toys,2,16287,,,India
1001490,Alan,P00340342,M,51-55,54,1,Uttar Pradesh,Central,Banking,Furniture,2,16287,,,India
1004186,Coram,P00110842,F,26-35,29,0,Madhya Pradesh,Central,Retail,Furniture,4,16284,,,India
1004044,Yana,P00277642,M,36-45,42,0,Uttarakhand,Central,Banking,Games & Toys,2,16283,,,India
1003927,Sarah,P00148642,M,26-35,30,1,Delhi,Central,Healthcare,Games & Toys,2,16282,,,India
1001456,Lonsdale,P00294542,F,26-35,35,0,Maharashtra,Western,Automobile,Tupperware,3,16279,,,India
1002124,Linda,P00116142,F,26-35,29,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16278,,,India
1002841,Gunjal,P00153742,F,51-55,54,0,Maharashtra,Western,Aviation,Footwear & Shoes,4,16277,,,India
1005627,Anubhaw,P00111042,F,26-35,29,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,16277,,,India
1003916,Surabhi,P00043642,F,26-35,26,0,Delhi,Central,Lawyer,Footwear & Shoes,2,16276,,,India
1001354,Scot,P00234742,M,26-35,28,0,Uttarakhand,Central,Healthcare,Footwear & Shoes,3,16274,,,India
1003182,Cartwright,P00074242,F,26-35,28,0,Delhi,Central,Textile,Footwear & Shoes,2,16271,,,India
1000197,Zandusky,P00025942,F,18-25,21,0,Uttarakhand,Central,Govt,Furniture,4,16271,,,India
1005729,O'Rourke,P00246742,F,18-25,19,0,Karnataka,Southern,IT Sector,Footwear & Shoes,3,16270,,,India
1003717,Brad,P00025442,F,36-45,39,1,Delhi,Central,IT Sector,Footwear & Shoes,3,16268,,,India
1005981,Krishna,P00015642,F,36-45,44,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,2,16268,,,India
1001899,Demir,P00103342,M,46-50,48,1,Delhi,Central,IT Sector,Games & Toys,1,16267,,,India
1000148,Rutuja,P00352542,M,51-55,54,0,Himachal Pradesh,Northern,Banking,Footwear & Shoes,2,16266,,,India
1002092,Rosy,P00288942,M,55+,75,0,Bihar,Eastern,Lawyer,Footwear & Shoes,3,16264,,,India
1001023,Kimberly,P00355942,F,55+,82,0,Haryana,Northern,IT Sector,Games & Toys,2,16257,,,India
1001100,Wilson,P00270842,F,26-35,29,0,Karnataka,Southern,Retail,Games & Toys,1,16257,,,India
1003227,Ayush,P00013742,M,26-35,30,0,Gujarat,Western,IT Sector,Games & Toys,4,16255,,,India
1000865,Akanksha,P00147942,F,36-45,42,0,Kerala,Southern,Chemical,Furniture,3,16251,,,India
1004404,Rittenbach,P00125842,F,26-35,29,1,Andhra Pradesh,Southern,Healthcare,Games & Toys,2,16245,,,India
1002304,Yoseph,P00127742,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,4,16245,,,India
1000822,Caudle,P00058142,M,26-35,34,1,Himachal Pradesh,Northern,Automobile,Games & Toys,2,16244,,,India
1002166,Laurel,P0095742,M,0-17,14,0,Maharashtra,Western,Banking,Furniture,4,16244,,,India
1001496,Haushalter,P00226442,F,26-35,26,1,Delhi,Central,Govt,Footwear & Shoes,2,16242,,,India
1004538,Webber,P00115842,F,26-35,30,0,Karnataka,Southern,Govt,Games & Toys,2,16241,,,India
1003412,Apsingekar,P00350942,F,26-35,28,1,Delhi,Central,Textile,Footwear & Shoes,1,16240,,,India
1001407,Aaron,P00219942,M,36-45,41,1,Uttarakhand,Central,Hospitality,Games & Toys,4,16239,,,India
1004980,Rob,P00024042,F,26-35,28,1,Karnataka,Southern,Construction,Games & Toys,4,16236,,,India
1003576,Alejandro,P00221942,F,51-55,53,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,3,16236,,,India
1005636,Tran,P00141942,F,26-35,31,0,Delhi,Central,Lawyer,Footwear & Shoes,4,16230,,,India
1004824,Herman,P00135642,F,26-35,26,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,4,16227,,,India
1001505,Gilcrest,P00271942,F,51-55,55,1,Karnataka,Southern,Healthcare,Footwear & Shoes,1,16225,,,India
1001666,Swint,P00057742,F,26-35,31,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16224,,,India
1005902,Eleni,P00273942,M,51-55,52,0,Delhi,Central,Govt,Footwear & Shoes,4,16224,,,India
1002023,Company,P00190142,F,18-25,18,1,Madhya Pradesh,Central,Govt,Games & Toys,2,16222,,,India
1003201,Sonal,P00218342,F,46-50,46,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16221,,,India
1001176,Alice,P00111542,M,55+,58,1,Bihar,Eastern,Retail,Footwear & Shoes,1,16220,,,India
1000044,Philip,P00323942,M,46-50,50,1,Karnataka,Southern,Media,Footwear & Shoes,4,16219,,,India
1005771,Armold,P00117942,F,26-35,35,1,Maharashtra,Western,Automobile,Games & Toys,4,16219,,,India
1001501,Amol,P00074442,F,26-35,35,0,Bihar,Eastern,Aviation,Furniture,4,16217,,,India
1004471,Bhargav,P00159442,F,26-35,32,1,Delhi,Central,Healthcare,Footwear & Shoes,4,16216,,,India
1003432,Maxwell,P00193142,F,26-35,30,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,16216,,,India
1000024,Brumfield,P00032042,M,26-35,32,0,Haryana,Northern,Textile,Games & Toys,4,16215,,,India
1005475,Frank,P00110842,F,26-35,28,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,2,16214,,,India
1005680,Mary,P00085242,M,51-55,55,0,Bihar,Eastern,Retail,Footwear & Shoes,3,16213,,,India
1004167,Aparajita,P00253242,F,26-35,30,1,Delhi,Central,Lawyer,Footwear & Shoes,2,16213,,,India
1002018,Vittorini,P00245342,M,36-45,36,0,Maharashtra,Western,IT Sector,Footwear & Shoes,3,16211,,,India
1000749,Flanagan,P00111242,F,36-45,41,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16209,,,India
1004324,Victor,P00183142,F,26-35,30,0,Kerala,Southern,Govt,Furniture,4,16209,,,India
1001495,Fjeld,P00075642,F,18-25,23,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,16209,,,India
1003601,O'Carroll,P00057742,M,36-45,36,1,Karnataka,Southern,IT Sector,Footwear & Shoes,1,16208,,,India
1000102,McCrossin,P00001042,F,36-45,39,0,Delhi,Central,Hospitality,Footwear & Shoes,3,16204,,,India
1003567,Avni,P00114942,F,26-35,35,0,Maharashtra,Western,Healthcare,Furniture,4,16201,,,India
1005153,Ivan,P00006142,F,26-35,26,1,Delhi,Central,IT Sector,Footwear & Shoes,3,16200,,,India
1000352,Maris,P00304942,F,18-25,22,0,Himachal Pradesh,Northern,Aviation,Games & Toys,3,16199,,,India
1002762,Yana,P00183442,F,51-55,51,1,Uttar Pradesh,Central,Banking,Games & Toys,3,16197,,,India
1005367,Barton,P0094942,F,18-25,20,0,Gujarat,Western,Healthcare,Games & Toys,1,16195,,,India
1003243,Denny,P00208742,F,26-35,30,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16194,,,India
1004116,Ramesh,P00346142,F,36-45,44,0,Maharashtra,Western,IT Sector,Footwear & Shoes,2,16194,,,India
1005838,Bensley,P00268742,M,46-50,50,1,Madhya Pradesh,Central,Govt,Furniture,2,16190,,,India
1001861,Eno,P00256042,M,51-55,53,0,Andhra Pradesh,Southern,Banking,Footwear & Shoes,1,16189,,,India
1003547,Parishi,P00213942,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,1,16187,,,India
1001884,Eugene,P00273442,F,46-50,46,1,Karnataka,Southern,Lawyer,Footwear & Shoes,2,16185,,,India
1001321,Stugart,P00292342,M,26-35,27,1,Rajasthan,Northern,Hospitality,Furniture,1,16185,,,India
1002041,Dahlen,P00034042,M,26-35,30,0,Madhya Pradesh,Central,Healthcare,Games & Toys,2,16181,,,India
1000536,Armstrong,P00118742,F,26-35,28,0,Maharashtra,Western,Construction,Games & Toys,1,16181,,,India
1001298,Siddharth,P00147742,F,36-45,37,0,Himachal Pradesh,Northern,Hospitality,Games & Toys,2,16179,,,India
1001687,Bruce,P00068142,F,26-35,34,0,Maharashtra,Western,Construction,Furniture,2,16179,,,India
1004837,Chetan,P00195442,F,26-35,34,1,Himachal Pradesh,Northern,Hospitality,Games & Toys,1,16178,,,India
1002380,Swati,P00002542,F,26-35,31,0,Karnataka,Southern,Food Processing,Footwear & Shoes,4,16178,,,India
1000332,Peter,P00045542,F,51-55,51,1,Uttar Pradesh,Central,Aviation,Furniture,1,16178,,,India
1005792,Ratner,P00049542,F,26-35,27,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,3,16176,,,India
1002472,Claudia,P00344542,F,26-35,35,1,Maharashtra,Western,Banking,Furniture,1,16176,,,India
1002857,Sukant,P00269542,F,26-35,33,0,Uttar Pradesh,Central,Media,Footwear & Shoes,4,16176,,,India
1003118,Dhirajendu,P00221042,F,26-35,35,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,1,16175,,,India
1000042,Myrick,P00244042,F,26-35,35,0,Uttar Pradesh,Central,IT Sector,Furniture,4,16175,,,India
1003005,Greer,P00112542,F,26-35,34,0,Andhra Pradesh,Southern,Healthcare,Games & Toys,4,16174,,,India
1002899,McCarthy,P00106042,M,36-45,43,1,Karnataka,Southern,IT Sector,Footwear & Shoes,1,16170,,,India
1002628,Benoit,P00028442,M,26-35,35,0,Madhya Pradesh,Central,Construction,Furniture,4,16170,,,India
1001502,Andrew,P00328142,F,18-25,25,1,Himachal Pradesh,Northern,Aviation,Games & Toys,3,16165,,,India
1002688,Dionis,P00171542,F,26-35,33,1,Karnataka,Southern,Lawyer,Footwear & Shoes,2,16165,,,India
1003737,Payne,P00208742,F,26-35,28,0,Uttar Pradesh,Central,Healthcare,Furniture,1,16165,,,India
1000724,Evan,P00070342,F,51-55,55,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,16165,,,India
1002786,Nancy,P00117242,F,26-35,31,0,Uttar Pradesh,Central,Banking,Furniture,1,16163,,,India
1003272,Pinky,P00075742,F,36-45,42,0,Delhi,Central,Textile,Footwear & Shoes,3,16162,,,India
1003622,Candace,P00117542,F,18-25,25,0,Uttar Pradesh,Central,IT Sector,Furniture,1,16162,,,India
1001680,Natz,P00199742,M,26-35,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,16159,,,India
1002665,Champaklata,P00035542,F,36-45,37,0,Karnataka,Southern,Govt,Footwear & Shoes,3,16157,,,India
1000749,Flanagan,P00149342,F,36-45,42,1,Delhi,Central,Lawyer,Footwear & Shoes,1,16156,,,India
1003416,Austen,P00057742,F,26-35,26,0,Karnataka,Southern,Retail,Footwear & Shoes,2,16156,,,India
1001434,Steven,P00265242,F,0-17,12,0,Himachal Pradesh,Northern,Textile,Games & Toys,2,16149,,,India
1001179,Amlan,P00219242,F,51-55,55,0,Delhi,Central,Automobile,Footwear & Shoes,2,16148,,,India
1005390,Naresj,P00113342,F,0-17,13,0,Kerala,Southern,Hospitality,Furniture,1,16148,,,India
1000922,Pisteka,P00179342,M,55+,70,1,Himachal Pradesh,Northern,Media,Footwear & Shoes,2,16143,,,India
1005470,Daniels,P00059442,M,55+,62,1,Jharkhand,Eastern,Banking,Footwear & Shoes,2,16143,,,India
1004310,Shaun,P00270242,F,26-35,31,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,16143,,,India
1002731,Leinenbach,P00266042,M,36-45,44,0,Karnataka,Southern,Textile,Footwear & Shoes,2,16143,,,India
1005535,Monisha,P00274342,F,26-35,26,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16142,,,India
1001679,Pooja,P00046742,F,26-35,31,0,Uttar Pradesh,Central,Retail,Footwear & Shoes,1,16142,,,India
1004269,Namrata,P00193042,F,36-45,40,1,Andhra Pradesh,Southern,Aviation,Games & Toys,3,16140,,,India
1002701,Swati,P00015842,F,46-50,49,1,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,16139,,,India
1003526,Sophiaay,P00211242,F,36-45,44,1,Delhi,Central,Aviation,Footwear & Shoes,3,16138,,,India
1001985,McAfee,P00182142,F,46-50,48,1,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16134,,,India
1003471,Mull,P0095642,F,18-25,20,1,Karnataka,Southern,Healthcare,Games & Toys,3,16133,,,India
1002934,Brumley,P00177642,M,36-45,38,1,Maharashtra,Western,Media,Games & Toys,3,16133,,,India
1003079,Akshay,P00271242,M,26-35,35,0,Andhra Pradesh,Southern,Aviation,Games & Toys,2,16132,,,India
1002261,Jack,P00051642,F,26-35,35,0,Maharashtra,Western,IT Sector,Games & Toys,1,16131,,,India
1001503,Willman,P00182742,F,26-35,33,1,Andhra Pradesh,Southern,Chemical,Furniture,2,16125,,,India
